	d	j	v	frequency	frequency
IGHV8-12*01__________IGHD2-9*01__________IGHJ4*01	NA	NA	NA	NA	1.0
IGHV8-12*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	2.0	1.0
IGHV8-12*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	46.0	42.0
IGHV8-12*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	17.0	19.0
IGHV8-12*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	4.0	3.0
IGHV8-12*01__________IGHD3-2*01__________IGHJ4*01	NA	NA	NA	6.0	3.0
IGHV8-12*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV8-12*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV8-12*01__________NA__________IGHJ1*01	NA	NA	NA	154.0	177.0
IGHV8-12*01__________NA__________IGHJ1*03	NA	NA	NA	1708.0	1704.0
IGHV8-12*01__________NA__________IGHJ2*01	NA	NA	NA	883.0	811.0
IGHV8-12*01__________NA__________IGHJ2*02	NA	NA	NA	1.0	2.0
IGHV8-12*01__________NA__________IGHJ3*01	NA	NA	NA	441.0	442.0
IGHV8-12*01__________NA__________IGHJ3*02	NA	NA	NA	50.0	58.0
IGHV8-12*01__________NA__________IGHJ4*01	NA	NA	NA	3202.0	2956.0
IGHV8-13*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	2.0	4.0
IGHV8-13*01__________NA__________IGHJ1*01	NA	NA	NA	1.0	1.0
IGHV8-13*01__________NA__________IGHJ3*01	NA	NA	NA	2.0	7.0
IGHV8-13*01__________NA__________IGHJ4*01	NA	NA	NA	8.0	4.0
IGHV8-2*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	NA	1.0
IGHV8-2*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	6.0	3.0
IGHV8-2*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV8-2*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	4.0	7.0
IGHV8-2*01__________IGHD1-2*01__________IGHJ2*01	NA	NA	NA	8.0	11.0
IGHV8-2*01__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	2.0	1.0
IGHV8-2*01__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	2.0	NA
IGHV8-2*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV8-2*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV8-2*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	12.0	6.0
IGHV8-2*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV8-2*01__________NA__________IGHJ1*01	NA	NA	NA	8.0	16.0
IGHV8-2*01__________NA__________IGHJ1*03	NA	NA	NA	11.0	8.0
IGHV8-2*01__________NA__________IGHJ2*01	NA	NA	NA	74.0	69.0
IGHV8-2*01__________NA__________IGHJ2*02	NA	NA	NA	NA	1.0
IGHV8-2*01__________NA__________IGHJ2*03	NA	NA	NA	3.0	1.0
IGHV8-2*01__________NA__________IGHJ3*01	NA	NA	NA	60.0	50.0
IGHV8-2*01__________NA__________IGHJ3*02	NA	NA	NA	1.0	1.0
IGHV8-2*01__________NA__________IGHJ4*01	NA	NA	NA	56.0	42.0
IGHV8-4*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV8-4*01__________IGHD1-2*01__________IGHJ3*01	NA	NA	NA	3.0	1.0
IGHV8-4*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	NA	2.0
IGHV8-4*01__________NA__________IGHJ1*01	NA	NA	NA	3.0	1.0
IGHV8-4*01__________NA__________IGHJ1*03	NA	NA	NA	NA	1.0
IGHV8-4*01__________NA__________IGHJ2*01	NA	NA	NA	3.0	4.0
IGHV8-4*01__________NA__________IGHJ3*01	NA	NA	NA	39.0	32.0
IGHV8-4*01__________NA__________IGHJ4*01	NA	NA	NA	23.0	16.0
IGHV8-5*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	7.0	2.0
IGHV8-5*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	4.0	3.0
IGHV8-5*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	7.0	7.0
IGHV8-5*01__________IGHD2-11*02__________IGHJ1*01	NA	NA	NA	1.0	NA
IGHV8-5*01__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	7.0	2.0
IGHV8-5*01__________IGHD2-9*02__________IGHJ1*01	NA	NA	NA	NA	1.0
IGHV8-5*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	409.0	382.0
IGHV8-5*01__________NA__________IGHJ1*01	NA	NA	NA	1.0	12.0
IGHV8-5*01__________NA__________IGHJ1*03	NA	NA	NA	34.0	24.0
IGHV8-5*01__________NA__________IGHJ2*01	NA	NA	NA	35.0	38.0
IGHV8-5*01__________NA__________IGHJ3*01	NA	NA	NA	877.0	752.0
IGHV8-5*01__________NA__________IGHJ3*02	NA	NA	NA	1.0	NA
IGHV8-5*01__________NA__________IGHJ4*01	NA	NA	NA	195.0	180.0
IGHV8-5*02__________NA__________IGHJ1*03	NA	NA	NA	NA	2.0
IGHV8-5*02__________NA__________IGHJ3*01	NA	NA	NA	4.0	3.0
IGHV8-6*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	16.0	18.0
IGHV8-6*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	1.0	1.0
IGHV8-6*01__________NA__________IGHJ4*01	NA	NA	NA	2.0	3.0
IGHV8-7*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	3.0	2.0
IGHV8-7*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	NA	1.0
IGHV8-7*01__________NA__________IGHJ1*01	NA	NA	NA	3.0	1.0
IGHV8-7*01__________NA__________IGHJ2*01	NA	NA	NA	5.0	6.0
IGHV8-7*01__________NA__________IGHJ3*01	NA	NA	NA	9.0	8.0
IGHV8-7*01__________NA__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV8-8*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	41.0	34.0
IGHV8-8*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	204.0	172.0
IGHV8-8*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	240.0	254.0
IGHV8-8*01__________IGHD1-1*01__________IGHJ2*02	NA	NA	NA	15.0	20.0
IGHV8-8*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	57.0	56.0
IGHV8-8*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	91.0	80.0
IGHV8-8*01__________IGHD1-1*02__________IGHJ2*01	NA	NA	NA	8.0	9.0
IGHV8-8*01__________IGHD1-1*02__________IGHJ4*01	NA	NA	NA	48.0	32.0
IGHV8-8*01__________IGHD1-2*01__________IGHJ2*01	NA	NA	NA	2.0	3.0
IGHV8-8*01__________IGHD1-2*01__________IGHJ3*01	NA	NA	NA	16.0	18.0
IGHV8-8*01__________IGHD1-2*01__________IGHJ4*01	NA	NA	NA	12.0	14.0
IGHV8-8*01__________IGHD2-11*01__________IGHJ1*01	NA	NA	NA	1.0	NA
IGHV8-8*01__________IGHD2-11*02__________IGHJ1*01	NA	NA	NA	5.0	9.0
IGHV8-8*01__________IGHD2-11*02__________IGHJ1*03	NA	NA	NA	1.0	NA
IGHV8-8*01__________IGHD2-11*02__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV8-8*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	8.0	7.0
IGHV8-8*01__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	6.0	9.0
IGHV8-8*01__________IGHD2-13*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV8-8*01__________IGHD2-14*01__________IGHJ1*01	NA	NA	NA	2.0	1.0
IGHV8-8*01__________IGHD2-14*01__________IGHJ2*01	NA	NA	NA	3.0	3.0
IGHV8-8*01__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	3.0	4.0
IGHV8-8*01__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	14.0	13.0
IGHV8-8*01__________IGHD2-3*01__________IGHJ1*01	NA	NA	NA	19.0	26.0
IGHV8-8*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV8-8*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	57.0	37.0
IGHV8-8*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	10.0	8.0
IGHV8-8*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	4.0	4.0
IGHV8-8*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	7.0	6.0
IGHV8-8*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	2.0	2.0
IGHV8-8*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	3.0	3.0
IGHV8-8*01__________IGHD2-7*01__________IGHJ4*01	NA	NA	NA	8.0	10.0
IGHV8-8*01__________IGHD2-8*01__________IGHJ1*01	NA	NA	NA	2.0	2.0
IGHV8-8*01__________IGHD2-8*01__________IGHJ1*03	NA	NA	NA	19.0	19.0
IGHV8-8*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	8.0	11.0
IGHV8-8*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	2.0	3.0
IGHV8-8*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	68.0	57.0
IGHV8-8*01__________IGHD2-9*01__________IGHJ2*01	NA	NA	NA	3.0	1.0
IGHV8-8*01__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	2.0	NA
IGHV8-8*01__________IGHD2-9*02__________IGHJ1*01	NA	NA	NA	4.0	3.0
IGHV8-8*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	NA	3.0
IGHV8-8*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	68.0	67.0
IGHV8-8*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	15.0	16.0
IGHV8-8*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	7.0	4.0
IGHV8-8*01__________IGHD3-2*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV8-8*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	3.0	7.0
IGHV8-8*01__________IGHD3-2*02__________IGHJ1*03	NA	NA	NA	4.0	8.0
IGHV8-8*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	19.0	22.0
IGHV8-8*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	2.0	3.0
IGHV8-8*01__________NA__________IGHJ1*01	NA	NA	NA	208.0	201.0
IGHV8-8*01__________NA__________IGHJ1*03	NA	NA	NA	618.0	551.0
IGHV8-8*01__________NA__________IGHJ2*01	NA	NA	NA	1169.0	1133.0
IGHV8-8*01__________NA__________IGHJ2*02	NA	NA	NA	17.0	14.0
IGHV8-8*01__________NA__________IGHJ3*01	NA	NA	NA	1148.0	970.0
IGHV8-8*01__________NA__________IGHJ3*02	NA	NA	NA	109.0	88.0
IGHV8-8*01__________NA__________IGHJ4*01	NA	NA	NA	1138.0	1071.0
IGHV8-8-1*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	7.0	1.0
IGHV8-8-1*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	5.0	1.0
IGHV8-8-1*01__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	2.0	2.0
IGHV8-8-1*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	8.0	9.0
IGHV8-8-1*01__________NA__________IGHJ1*01	NA	NA	NA	13.0	22.0
IGHV8-8-1*01__________NA__________IGHJ2*01	NA	NA	NA	9.0	8.0
IGHV8-8-1*01__________NA__________IGHJ3*01	NA	NA	NA	43.0	39.0
IGHV8-8-1*01__________NA__________IGHJ3*02	NA	NA	NA	10.0	11.0
IGHV8-8-1*01__________NA__________IGHJ4*01	NA	NA	NA	20.0	16.0
IGHV8-9*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV8-9*01__________NA__________IGHJ2*01	NA	NA	NA	1.0	2.0
IGHV8-9*01__________NA__________IGHJ3*01	NA	NA	NA	NA	2.0
IGHV8S1*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	7.0	5.0
IGHV8S1*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	8.0	9.0
IGHV8S1*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	3.0	4.0
IGHV8S1*01__________NA__________IGHJ1*01	NA	NA	NA	10.0	4.0
IGHV8S1*01__________NA__________IGHJ2*01	NA	NA	NA	23.0	27.0
IGHV8S1*01__________NA__________IGHJ3*01	NA	NA	NA	44.0	36.0
IGHV8S1*01__________NA__________IGHJ3*02	NA	NA	NA	5.0	2.0
IGHV8S1*01__________NA__________IGHJ4*01	NA	NA	NA	37.0	40.0
IGHV9-1*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	20.0	18.0
IGHV9-1*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	16.0	19.0
IGHV9-1*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	9.0	2.0
IGHV9-1*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	74.0	58.0
IGHV9-1*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	2.0	1.0
IGHV9-1*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	2.0	NA
IGHV9-1*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV9-1*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	53.0	50.0
IGHV9-1*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV9-1*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	67.0	76.0
IGHV9-1*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	8.0	6.0
IGHV9-1*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	6.0	2.0
IGHV9-1*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV9-1*01__________NA__________IGHJ1*03	NA	NA	NA	259.0	220.0
IGHV9-1*01__________NA__________IGHJ2*01	NA	NA	NA	128.0	168.0
IGHV9-1*01__________NA__________IGHJ3*01	NA	NA	NA	2117.0	2123.0
IGHV9-1*01__________NA__________IGHJ3*02	NA	NA	NA	4.0	3.0
IGHV9-1*01__________NA__________IGHJ4*01	NA	NA	NA	54.0	60.0
IGHV9-1*02__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	47.0	44.0
IGHV9-1*02__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	47.0	46.0
IGHV9-1*02__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	35.0	43.0
IGHV9-1*02__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	36.0	35.0
IGHV9-1*02__________IGHD1-2*01__________IGHJ1*01	NA	NA	NA	31.0	21.0
IGHV9-1*02__________IGHD1-2*01__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV9-1*02__________IGHD1-2*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV9-1*02__________IGHD2-11*01__________IGHJ4*01	NA	NA	NA	1.0	2.0
IGHV9-1*02__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	38.0	29.0
IGHV9-1*02__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	6.0	5.0
IGHV9-1*02__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	1.0	3.0
IGHV9-1*02__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	2.0	6.0
IGHV9-1*02__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	2.0	4.0
IGHV9-1*02__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	1.0	2.0
IGHV9-1*02__________IGHD2-7*01__________IGHJ4*01	NA	NA	NA	5.0	3.0
IGHV9-1*02__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	10.0	10.0
IGHV9-1*02__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	6.0	6.0
IGHV9-1*02__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	NA	5.0
IGHV9-1*02__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV9-1*02__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	NA	2.0
IGHV9-1*02__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	8.0	3.0
IGHV9-1*02__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	2.0	2.0
IGHV9-1*02__________IGHD3-2*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV9-1*02__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV9-1*02__________IGHD3-2*01__________IGHJ4*01	NA	NA	NA	1.0	4.0
IGHV9-1*02__________NA__________IGHJ1*01	NA	NA	NA	195.0	148.0
IGHV9-1*02__________NA__________IGHJ1*03	NA	NA	NA	NA	1.0
IGHV9-1*02__________NA__________IGHJ2*01	NA	NA	NA	332.0	309.0
IGHV9-1*02__________NA__________IGHJ2*02	NA	NA	NA	1.0	NA
IGHV9-1*02__________NA__________IGHJ3*01	NA	NA	NA	256.0	258.0
IGHV9-1*02__________NA__________IGHJ3*02	NA	NA	NA	NA	1.0
IGHV9-1*02__________NA__________IGHJ4*01	NA	NA	NA	797.0	705.0
IGHV9-2*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	24.0	24.0
IGHV9-2*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	9.0	2.0
IGHV9-2*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	4.0	1.0
IGHV9-2*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	4.0	2.0
IGHV9-2*01__________IGHD2-9*01__________IGHJ4*01	NA	NA	NA	87.0	77.0
IGHV9-2*01__________IGHD2-9*02__________IGHJ3*02	NA	NA	NA	1.0	NA
IGHV9-2*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	1.0	2.0
IGHV9-2*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV9-2*01__________NA__________IGHJ1*03	NA	NA	NA	14.0	11.0
IGHV9-2*01__________NA__________IGHJ2*01	NA	NA	NA	111.0	92.0
IGHV9-2*01__________NA__________IGHJ2*02	NA	NA	NA	NA	2.0
IGHV9-2*01__________NA__________IGHJ3*01	NA	NA	NA	55.0	51.0
IGHV9-2*01__________NA__________IGHJ4*01	NA	NA	NA	59.0	47.0
IGHV9-2*02__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	7.0	2.0
IGHV9-2*02__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	6.0	5.0
IGHV9-2*02__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV9-2*02__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	1.0	3.0
IGHV9-2*02__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV9-2*02__________NA__________IGHJ1*01	NA	NA	NA	1.0	2.0
IGHV9-2*02__________NA__________IGHJ2*01	NA	NA	NA	5.0	5.0
IGHV9-2*02__________NA__________IGHJ3*01	NA	NA	NA	6.0	9.0
IGHV9-2*02__________NA__________IGHJ4*01	NA	NA	NA	17.0	16.0
IGHV9-2-1*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	24.0	20.0
IGHV9-2-1*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	83.0	68.0
IGHV9-2-1*01__________IGHD1-1*01__________IGHJ2*02	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	50.0	56.0
IGHV9-2-1*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	41.0	43.0
IGHV9-2-1*01__________IGHD1-1*02__________IGHJ4*01	NA	NA	NA	4.0	4.0
IGHV9-2-1*01__________IGHD1-2*01__________IGHJ1*01	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________IGHD1-2*01__________IGHJ2*01	NA	NA	NA	5.0	4.0
IGHV9-2-1*01__________IGHD1-2*01__________IGHJ3*01	NA	NA	NA	12.0	16.0
IGHV9-2-1*01__________IGHD1-2*01__________IGHJ4*01	NA	NA	NA	6.0	2.0
IGHV9-2-1*01__________IGHD2-11*01__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	8.0	8.0
IGHV9-2-1*01__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	NA	3.0
IGHV9-2-1*01__________IGHD2-14*01__________IGHJ2*01	NA	NA	NA	3.0	2.0
IGHV9-2-1*01__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	13.0	16.0
IGHV9-2-1*01__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	4.0	4.0
IGHV9-2-1*01__________IGHD2-3*01__________IGHJ1*01	NA	NA	NA	1.0	1.0
IGHV9-2-1*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	7.0	9.0
IGHV9-2-1*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	7.0	7.0
IGHV9-2-1*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	24.0	27.0
IGHV9-2-1*01__________IGHD2-7*01__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV9-2-1*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	4.0	NA
IGHV9-2-1*01__________IGHD2-8*01__________IGHJ1*01	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV9-2-1*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	1.0	2.0
IGHV9-2-1*01__________IGHD2-9*01__________IGHJ2*01	NA	NA	NA	NA	2.0
IGHV9-2-1*01__________IGHD2-9*02__________IGHJ1*01	NA	NA	NA	3.0	1.0
IGHV9-2-1*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	5.0	7.0
IGHV9-2-1*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	6.0	12.0
IGHV9-2-1*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	4.0	3.0
IGHV9-2-1*01__________IGHD3-2*01__________IGHJ2*01	NA	NA	NA	3.0	1.0
IGHV9-2-1*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	21.0	14.0
IGHV9-2-1*01__________IGHD3-2*01__________IGHJ4*01	NA	NA	NA	NA	3.0
IGHV9-2-1*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________NA__________IGHJ1*01	NA	NA	NA	218.0	211.0
IGHV9-2-1*01__________NA__________IGHJ1*02	NA	NA	NA	NA	1.0
IGHV9-2-1*01__________NA__________IGHJ2*01	NA	NA	NA	1009.0	895.0
IGHV9-2-1*01__________NA__________IGHJ2*02	NA	NA	NA	1.0	2.0
IGHV9-2-1*01__________NA__________IGHJ3*01	NA	NA	NA	2098.0	1754.0
IGHV9-2-1*01__________NA__________IGHJ3*02	NA	NA	NA	13.0	13.0
IGHV9-2-1*01__________NA__________IGHJ4*01	NA	NA	NA	2017.0	1870.0
IGHV9-3*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	12.0	12.0
IGHV9-3*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	6779.0	5965.0
IGHV9-3*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	148.0	111.0
IGHV9-3*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	125.0	127.0
IGHV9-3*01__________IGHD1-1*01__________IGHJ3*02	NA	NA	NA	1.0	NA
IGHV9-3*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	143.0	107.0
IGHV9-3*01__________IGHD1-1*02__________IGHJ1*03	NA	NA	NA	5.0	5.0
IGHV9-3*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	1.0	1.0
IGHV9-3*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	33.0	34.0
IGHV9-3*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	53.0	42.0
IGHV9-3*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV9-3*01__________IGHD2-6*01__________IGHJ1*03	NA	NA	NA	12.0	3.0
IGHV9-3*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV9-3*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	3.0	6.0
IGHV9-3*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	6.0	5.0
IGHV9-3*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	3.0	5.0
IGHV9-3*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	11.0	13.0
IGHV9-3*01__________IGHD2-9*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV9-3*01__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV9-3*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	NA	2.0
IGHV9-3*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	21.0	17.0
IGHV9-3*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	5.0	9.0
IGHV9-3*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	126.0	119.0
IGHV9-3*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	3.0	2.0
IGHV9-3*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	5.0	5.0
IGHV9-3*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	4.0	3.0
IGHV9-3*01__________NA__________IGHJ1*01	NA	NA	NA	2.0	2.0
IGHV9-3*01__________NA__________IGHJ1*03	NA	NA	NA	2468.0	2214.0
IGHV9-3*01__________NA__________IGHJ2*01	NA	NA	NA	1732.0	1483.0
IGHV9-3*01__________NA__________IGHJ2*02	NA	NA	NA	8.0	9.0
IGHV9-3*01__________NA__________IGHJ2*03	NA	NA	NA	1.0	2.0
IGHV9-3*01__________NA__________IGHJ3*01	NA	NA	NA	2122.0	1997.0
IGHV9-3*01__________NA__________IGHJ3*02	NA	NA	NA	82.0	78.0
IGHV9-3*01__________NA__________IGHJ4*01	NA	NA	NA	3109.0	2890.0
IGHV9-3*02__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	30.0	17.0
IGHV9-3*02__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	177.0	149.0
IGHV9-3*02__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	31.0	32.0
IGHV9-3*02__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	30.0	20.0
IGHV9-3*02__________IGHD1-2*01__________IGHJ3*01	NA	NA	NA	2.0	2.0
IGHV9-3*02__________IGHD2-11*02__________IGHJ2*01	NA	NA	NA	3.0	3.0
IGHV9-3*02__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	NA	3.0
IGHV9-3*02__________IGHD2-14*01__________IGHJ1*01	NA	NA	NA	1.0	1.0
IGHV9-3*02__________IGHD2-14*01__________IGHJ2*01	NA	NA	NA	NA	2.0
IGHV9-3*02__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	8.0	1.0
