	v	d	j	frequency
781	Z14300|IGHV1-69*10|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	10
782	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	10
783	Z14237|IGHV4-31*03|Homo	NA	X86355|IGHJ6*02|Homo	10
784	M99641|IGHV1-18*01|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	10
785	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	10
786	X92343|IGHV1-46*01|Homo	X97051|IGHD6-19*01|Homo	M25625|IGHJ4*03|Homo	10
787	X92343|IGHV1-46*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	10
788	M99637|IGHV1-8*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	10
789	HM855297|IGHV1/OR15-2*02|Homo	NA	X86355|IGHJ4*02|Homo	10
790	KC713934|IGHV1-69D*01|Homo	X93616|IGHD3-22*01|Homo	AJ879487|IGHJ6*04|Homo	10
791	HM855457|IGHV1-8*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	10
792	AB019439|IGHV4-34*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	9
793	AB019438|IGHV1-58*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	9
794	L06612|IGHV1-46*03|Homo	NA	AJ879487|IGHJ6*04|Homo	9
795	HM855394|IGHV1/OR15-1*04|Homo	NA	X86355|IGHJ6*02|Homo	9
796	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-9*01|Homo	AJ879487|IGHJ6*04|Homo	9
797	HM855471|IGHV4-59*08|Homo	NA	X86355|IGHJ5*02|Homo	9
798	M99641|IGHV1-18*01|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ3*02|Homo	9
799	KC713934|IGHV1-69D*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	9
800	M99641|IGHV1-18*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ6*02|Homo	9
801	X92343|IGHV1-46*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	9
802	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ6*02|Homo	9
803	KC713948|IGHV1-69*14|Homo	NA	J00256|IGHJ2*01|Homo	9
804	X92343|IGHV1-46*01|Homo	NA	AJ879487|IGHJ6*04|Homo	9
805	M99637|IGHV1-8*01|Homo	NA	M25625|IGHJ4*03|Homo	9
806	Z14214|IGHV1-69*13|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ6*02|Homo	9
807	X62106|IGHV1-2*02|Homo	X97051|IGHD2-2*02|Homo	AJ879487|IGHJ6*04|Homo	9
808	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	9
809	X62106|IGHV1-2*02|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	9
810	X62106|IGHV1-2*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	9
811	M99642|IGHV1-24*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	9
812	X67905|IGHV1-69*05|Homo	NA	X86355|IGHJ6*02|Homo	9
813	AB019438|IGHV4-59*01|Homo	NA	J00256|IGHJ2*01|Homo	9
814	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	9
815	Z14214|IGHV1-69*13|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ6*01|Homo	9
816	Z14300|IGHV1-69*10|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	9
817	X62106|IGHV1-2*02|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	9
818	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	9
819	M99642|IGHV1-24*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	9
820	Z14214|IGHV1-69*13|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	9
821	M99642|IGHV1-24*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	9
822	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	9
823	X92343|IGHV1-46*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	9
824	KC713948|IGHV1-69*14|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	8
825	L06612|IGHV1-46*03|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	8
826	KC713934|IGHV1-69D*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	8
827	HM855457|IGHV1-8*02|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	8
828	X92343|IGHV1-46*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	8
829	KF698736|IGHV1-38-4*01|Homo	NA	X86355|IGHJ3*02|Homo	8
830	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	8
831	X92208|IGHV1-2*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	8
832	X62106|IGHV1-2*02|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ3*01|Homo	8
833	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	8
834	Z14300|IGHV1-69*10|Homo	X97051|IGHD4-23*01|Homo	X86356|IGHJ6*03|Homo	8
835	M99641|IGHV1-18*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	8
836	M99641|IGHV1-18*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	8
837	Z14238|IGHV4-30-4*01|Homo	NA	X86356|IGHJ6*03|Homo	8
838	M99641|IGHV1-18*01|Homo	NA	J00256|IGHJ5*01|Homo	8
839	AB019438|IGHV1-58*02|Homo	X93616|IGHD3-22*01|Homo	AJ879487|IGHJ6*04|Homo	8
840	HM855471|IGHV4-59*08|Homo	NA	J00256|IGHJ2*01|Homo	8
841	L06612|IGHV1-46*03|Homo	NA	J00256|IGHJ3*01|Homo	8
842	AB019439|IGHV4-34*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	8
843	HM855457|IGHV1-8*02|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ6*01|Homo	8
844	HM855457|IGHV1-8*02|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ3*02|Homo	8
845	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	8
846	M99642|IGHV1-24*01|Homo	NA	AJ879487|IGHJ6*04|Homo	8
847	X92343|IGHV1-46*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ3*02|Homo	8
848	X62106|IGHV1-2*02|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ6*02|Homo	8
849	KF698733|IGHV1-2*04|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	8
850	M99637|IGHV1-8*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	8
851	M99637|IGHV1-8*01|Homo	NA	J00256|IGHJ1*01|Homo	8
852	X92343|IGHV1-46*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ3*02|Homo	8
853	L06612|IGHV1-46*03|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	8
854	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ4*01|Homo	8
855	X92343|IGHV1-46*01|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	8
856	AB019439|IGHV4-34*01|Homo	NA	X86355|IGHJ6*02|Homo	8
857	Z14300|IGHV1-69*10|Homo	X13972|IGHD6-13*01|Homo	X86356|IGHJ6*03|Homo	8
858	Z14214|IGHV1-69*13|Homo	NA	J00256|IGHJ4*01|Homo	8
859	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	8
860	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	8
861	HM855457|IGHV1-8*02|Homo	NA	J00256|IGHJ5*01|Homo	7
862	J00240|IGHV1-46*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	7
863	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	7
864	Z14300|IGHV1-69*10|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	7
865	L06612|IGHV1-46*03|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ3*02|Homo	7
866	M99641|IGHV1-18*01|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	7
867	KF698736|IGHV1-38-4*01|Homo	NA	X86355|IGHJ4*02|Homo	7
868	X92208|IGHV1-2*03|Homo	NA	J00256|IGHJ3*01|Homo	7
869	Z14307|IGHV1-69*09|Homo	NA	X86355|IGHJ3*02|Homo	7
870	J00240|IGHV1-46*02|Homo	NA	M25625|IGHJ4*03|Homo	7
871	X62112|IGHV4-4*07|Homo	NA	J00256|IGHJ1*01|Homo	7
872	AB019438|IGHV1-58*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	7
873	AB019438|IGHV4-59*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	7
874	KF698733|IGHV1-2*04|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	7
875	M99637|IGHV1-8*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	7
876	KC713948|IGHV1-69*14|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	7
877	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	7
878	AB019438|IGHV1-58*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	7
879	KC713934|IGHV1-69D*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ5*02|Homo	7
880	X92343|IGHV1-46*01|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ1*01|Homo	7
881	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	7
882	X62106|IGHV1-2*02|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ3*02|Homo	7
883	HM855457|IGHV1-8*02|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ4*02|Homo	7
884	X92208|IGHV1-2*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	7
885	KC713934|IGHV1-69D*01|Homo	X13972|IGHD6-13*01|Homo	X86356|IGHJ6*03|Homo	7
886	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	7
887	KC713934|IGHV1-69D*01|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	7
888	Z14214|IGHV1-69*13|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	7
889	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	7
890	Z12367|IGHV4-38-2*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	7
891	X92343|IGHV1-46*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	7
892	KC713938|IGHV1-18*04|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	7
893	X92343|IGHV1-46*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	7
894	Z14237|IGHV4-31*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	6
895	KF698733|IGHV1-2*04|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	6
896	M99641|IGHV1-18*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	6
897	M99641|IGHV1-18*01|Homo	X97051|IGHD6-19*01|Homo	M25625|IGHJ4*03|Homo	6
898	Z14214|IGHV1-69*13|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	6
899	KC713934|IGHV1-69D*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ5*02|Homo	6
900	KC713938|IGHV1-18*04|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	6
901	X92208|IGHV1-2*03|Homo	NA	J00256|IGHJ1*01|Homo	6
902	KF698736|IGHV1-38-4*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	6
903	Z14237|IGHV4-31*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	6
904	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	6
905	L06612|IGHV1-46*03|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	6
906	M99642|IGHV1-24*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	6
907	X92343|IGHV1-46*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	6
908	M99642|IGHV1-24*01|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	6
909	Z14300|IGHV1-69*10|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	6
910	HM855394|IGHV1/OR15-1*04|Homo	NA	J00256|IGHJ1*01|Homo	6
911	KF698733|IGHV1-2*04|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	6
912	KC713934|IGHV1-69D*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ6*02|Homo	6
913	Z14214|IGHV1-69*13|Homo	X93615|IGHD3-10*02|Homo	AJ879487|IGHJ6*04|Homo	6
914	KC713934|IGHV1-69D*01|Homo	X97051|IGHD5-24*01|Homo	X86356|IGHJ6*03|Homo	6
915	M99642|IGHV1-24*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	6
916	L06612|IGHV1-46*03|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ6*02|Homo	6
917	KC713934|IGHV1-69D*01|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	6
918	M99641|IGHV1-18*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ6*02|Homo	6
919	AB019439|IGHV4-34*01|Homo	NA	J00256|IGHJ2*01|Homo	6
920	AB019439|IGHV4-34*01|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	6
921	Z14214|IGHV1-69*13|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ2*01|Homo	6
922	M99637|IGHV1-8*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	6
923	HM855674|IGHV1-2*05|Homo	NA	J00256|IGHJ1*01|Homo	6
924	M99641|IGHV1-18*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ6*02|Homo	6
925	X92343|IGHV1-46*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	6
926	HM855674|IGHV1-2*05|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	6
927	X92343|IGHV1-46*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	6
928	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	6
929	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	6
930	AB019439|IGHV4-34*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	6
931	KC713938|IGHV1-18*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	6
932	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	6
933	HM855471|IGHV4-59*08|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	6
934	Z14214|IGHV1-69*13|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ3*01|Homo	6
935	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	6
936	Z14300|IGHV1-69*10|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	6
937	HM855463|IGHV1-18*03|Homo	NA	AJ879487|IGHJ6*04|Homo	6
938	Z12367|IGHV4-38-2*01|Homo	NA	J00256|IGHJ3*01|Homo	6
939	M99642|IGHV1-24*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	6
940	X62106|IGHV1-2*02|Homo	J00232|IGHD2-2*01|Homo	X86355|IGHJ3*02|Homo	6
941	AB019438|IGHV4-59*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	6
942	HM855674|IGHV1-2*05|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	6
943	M99641|IGHV1-18*01|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ4*02|Homo	6
944	Z14300|IGHV1-69*10|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	6
945	Z14296|IGHV1-69*11|Homo	NA	X86355|IGHJ4*02|Homo	6
946	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	6
947	Z12367|IGHV4-38-2*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	5
948	X62106|IGHV1-2*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ3*01|Homo	5
949	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	5
950	X92343|IGHV1-46*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	5
951	KC713938|IGHV1-18*04|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ3*02|Homo	5
952	AB019438|IGHV1-58*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	5
953	KC713934|IGHV1-69D*01|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ3*02|Homo	5
954	M29809|IGHV1-58*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	5
955	AB019438|IGHV1-58*02|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	5
956	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ6*02|Homo	5
957	X62106|IGHV1-2*02|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	5
958	M99641|IGHV1-18*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	5
959	KC713938|IGHV1-18*04|Homo	NA	J00256|IGHJ3*01|Homo	5
960	KC713938|IGHV1-18*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	5
961	KC713948|IGHV1-69*14|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	5
962	Z14300|IGHV1-69*10|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ6*02|Homo	5
963	X92343|IGHV1-46*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	5
964	M99642|IGHV1-24*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	5
965	Z14300|IGHV1-69*10|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ3*02|Homo	5
966	X92343|IGHV1-46*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	5
967	Z12314|IGHV1/OR15-5*02|Homo	NA	X86355|IGHJ3*02|Homo	5
968	Z12367|IGHV4-38-2*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	5
969	Z14309|IGHV1-69*08|Homo	NA	X86355|IGHJ6*02|Homo	5
970	Z14300|IGHV1-69*10|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	5
971	Z12367|IGHV4-38-2*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	5
972	HM855463|IGHV1-18*03|Homo	NA	J00256|IGHJ2*01|Homo	5
973	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	5
974	KC713934|IGHV1-69D*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	5
975	KC713948|IGHV1-69*14|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	5
976	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	5
977	AB019439|IGHV4-34*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	5
978	M99641|IGHV1-18*01|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ2*01|Homo	5
979	AC233755|IGHV4-38-2*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	5
980	M99642|IGHV1-24*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	5
981	J00240|IGHV1-46*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	5
982	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	5
983	KC713934|IGHV1-69D*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	5
984	KC713938|IGHV1-18*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	5
985	Z14237|IGHV4-31*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	5
986	Z14214|IGHV1-69*13|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	5
987	M99641|IGHV1-18*01|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ3*02|Homo	5
988	HM855457|IGHV1-8*02|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ6*02|Homo	5
989	Z14300|IGHV1-69*10|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	5
990	HM855463|IGHV1-18*03|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	5
991	HM855463|IGHV1-18*03|Homo	NA	J00256|IGHJ1*01|Homo	5
992	X62107|IGHV1-3*02|Homo	NA	X86355|IGHJ3*02|Homo	5
993	X92208|IGHV1-2*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	5
994	HM855674|IGHV1-2*05|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	5
995	KC713938|IGHV1-18*04|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ4*02|Homo	5
996	M99642|IGHV1-24*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ6*02|Homo	5
997	Z14300|IGHV1-69*10|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	5
998	HM855471|IGHV4-59*08|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	5
999	M99641|IGHV1-18*01|Homo	X13972|IGHD3-9*01|Homo	M25625|IGHJ4*03|Homo	5
1000	Z12367|IGHV4-38-2*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	5
1001	Z14300|IGHV1-69*10|Homo	NA	J00256|IGHJ5*01|Homo	5
1002	Z14214|IGHV1-69*13|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ2*01|Homo	5
1003	AB019439|IGHV4-34*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	5
1004	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	5
1005	X62106|IGHV1-2*02|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ4*01|Homo	5
1006	KC713948|IGHV1-69*14|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	5
1007	J00240|IGHV1-46*02|Homo	NA	J00256|IGHJ2*01|Homo	5
1008	KC713948|IGHV1-69*14|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	5
1009	KF698733|IGHV1-2*04|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	5
1010	M29812|IGHV4-59*02|Homo	NA	X86355|IGHJ6*02|Homo	5
1011	Z14214|IGHV1-69*13|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	5
1012	Z12367|IGHV4-38-2*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	5
1013	X62106|IGHV1-2*02|Homo	X97051|IGHD1-1*01|Homo	X86355|IGHJ4*02|Homo	5
1014	L06612|IGHV1-46*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	5
1015	Z14300|IGHV1-69*10|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	5
1016	X92343|IGHV1-46*01|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	5
1017	X62106|IGHV1-2*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ2*01|Homo	5
1018	X92343|IGHV1-46*01|Homo	X97051|IGHD4-23*01|Homo	J00256|IGHJ2*01|Homo	5
1019	KC713938|IGHV1-18*04|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	5
1020	J00240|IGHV1-46*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	4
1021	L06612|IGHV1-46*03|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ5*02|Homo	4
1022	Z14300|IGHV1-69*10|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	4
1023	Z14296|IGHV1-69*11|Homo	NA	X86356|IGHJ6*03|Homo	4
1024	KC713948|IGHV1-69*14|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	4
1025	Z14214|IGHV1-69*13|Homo	X13972|IGHD6-13*01|Homo	X86356|IGHJ6*03|Homo	4
1026	Z14300|IGHV1-69*10|Homo	NA	J00256|IGHJ6*01|Homo	4
1027	Z14301|IGHV1-69*12|Homo	NA	X86355|IGHJ5*02|Homo	4
1028	AC233755|IGHV4-38-2*02|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	4
1029	HM855674|IGHV1-2*05|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	4
1030	M99642|IGHV1-24*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	4
1031	KC713938|IGHV1-18*04|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ1*01|Homo	4
1032	M99637|IGHV1-8*01|Homo	NA	J00256|IGHJ3*01|Homo	4
